4.3.T	1.35	-0.61	1.36	-0.09	1.57	-0.48	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.62	-66.67	-66.67	0.30	-1.24	1.58	1.54	-0.04	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.48	-66.67	-66.67	1.43	-0.13	0.67	0.06	1.41	-0.04	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.58	-66.67	-66.67	-0.40	0.46	1.75	1.15	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.20	-66.67	-66.67	-3.00	-3.00	3.03	-3.00	-3.00	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.83	-66.67	-66.67	1.38	-1.25	0.07	1.67	-0.60	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-4.02	-66.67	-66.67	0.98	1.04	-0.64	0.13	2.24	-1.40	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.83	-66.67	-66.67	1.69	-0.18	0.94	0.48	-0.82	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.87	-66.67	-66.67	-59.67	1.45	0.39	-3.00	1.04	-0.94	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.67	-66.67	-66.67	0.11	0.33	0.24	-0.35	1.80	1.97	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.92	-66.67	-66.67
4.5.T	0.02	-1.00	1.49	2.37	-0.15	0.09	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.30	-66.67	-66.67	-1.13	-3.15	1.99	-0.24	1.62	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.15	-66.67	-66.67	-0.64	-0.92	1.38	2.12	-0.33	-0.68	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.59	-66.67	-66.67	2.05	1.02	-1.85	-0.96	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.33	-66.67	-66.67	-3.00	-3.00	-3.00	4.82	-3.00	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.83	-66.67	-66.67	-0.21	3.39	1.98	-0.85	-0.57	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-4.55	-66.67	-66.67	-1.87	-1.99	2.03	2.34	-1.09	-3.00	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-5.03	-66.67	-66.67	-0.40	1.59	2.00	-0.57	-1.03	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.83	-66.67	-66.67	-59.67	0.25	1.50	-59.67	0.06	-0.62	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.08	-66.67	-66.67	2.17	0.86	-0.60	0.84	-0.28	-1.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.88	-66.67	-66.67
4.6.T	-3.00	1.32	0.36	-1.01	-1.58	1.21	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-1.99	-66.67	-66.67	0.45	1.90	-1.62	1.73	-0.10	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.44	-66.67	-66.67	1.43	0.42	-0.11	-1.01	0.48	2.93	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.83	-66.67	-66.67	-0.56	0.85	-3.00	-0.48	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-1.00	-66.67	-66.67	-3.00	-3.00	-3.00	-3.00	4.76	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.83	-66.67	-66.67	-1.68	1.00	0.02	1.60	1.25	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-2.51	-66.67	-66.67	-0.38	-0.40	-0.64	-3.00	-1.04	0.29	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-0.69	-66.67	-66.67	-0.66	-0.43	-1.63	0.13	2.14	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-3.10	-66.67	-66.67	-59.67	-1.39	0.47	-59.67	-1.68	2.38	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-4.55	-66.67	-66.67	1.04	0.19	0.01	1.36	0.18	0.91	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-1.49	-66.67	-66.67
4.A.V	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.87	-63.33	-63.33	2.10	-63.33	-63.33	1.54	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-0.32	-62.00	-1.90	2.44	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	2.46	-63.33	-63.33	1.58	-63.33	-63.33	0.87	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.12	-62.00	-2.64	2.23	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.91	-63.33	-63.33	1.74	-63.33	1.97	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.83	-62.00	-1.77	1.97	-63.33	-66.67	-66.67	-66.67	-66.67	2.08	-63.33	-63.33	-0.08	-63.33	2.71	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.63	-62.00	-2.93	2.51	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	4.92	-63.33	-63.33	-2.00	-63.33	-2.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-2.00	-62.00	-3.83	-2.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	2.14	-63.33	-63.33	-0.98	-63.33	-63.33	2.35	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-1.11	-62.00	-3.25	1.80	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	3.06	-63.33	0.41	-63.33	-63.33	3.03	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.15	-62.00	-2.53	0.52	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	2.29	-63.33	-63.33	1.32	-63.33	-63.33	2.02	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-0.73	-62.00	-3.61	1.89	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	2.06	-63.33	-63.33	-63.33	1.08	-63.33	-63.33	1.98	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.03	-62.00	-2.88	2.05	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	2.01	-63.33	-63.33	1.83	-63.33	1.17	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.32	-3.78	2.77	-63.33
4.B.C	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	10.47	1.56	-63.33	-60.00	-3.33	-63.33	-3.33	-3.33	-3.33	-60.00	-60.00	2.21	-3.33	-1.33	-3.33	-3.33	-63.33	-1.33	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	8.51	-3.33	-63.33	-3.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	-1.33	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-56.67	-3.33	-63.33	2.19	-63.33	-3.33	-3.33	1.93	-3.33	-60.00	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	5.64	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-63.33	12.05	-3.33	-63.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	-58.00	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	10.74	-3.33	-63.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	-1.33	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	9.96	-3.33	-63.33	-3.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	-1.33	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-63.33	-3.33	-3.33	-63.33	-60.00	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	8.07	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	0.00	-3.33	-63.33	-3.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-60.00	-3.33	-3.33	-63.33	6.82	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	0.00	-3.33	-3.33	-63.33	-3.33	-3.33	-63.33	-3.33	-3.33	2.51	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	1.12	-63.33	5.67	-3.83	-63.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	7.75	-3.33	-63.33	-3.33	-63.33	-3.33	-3.33	-3.33	-3.33	-3.33	-60.00	-1.33	-3.33	-3.33	-63.33	-3.83	-63.00	-63.33
4.C.C	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.66	-63.33	-59.33	-2.67	-63.33	-3.33	2.48	-3.33	-3.33	-60.00	-3.33	-3.33	-3.33	-0.54	2.58	-63.33	-3.33	-0.96	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	7.41	-63.33	-2.67	-2.67	-63.33	-3.33	1.28	-3.33	-3.33	-60.00	-0.57	-60.00	-3.33	1.48	0.79	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.68	-63.33	-1.18	-63.33	-0.09	2.24	1.00	-3.33	-3.33	-0.37	-60.00	-0.19	-1.33	2.09	-63.33	-3.33	-1.21	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	6.94	-63.33	-2.67	-63.33	2.19	-3.33	-3.33	-3.33	-60.00	-3.33	0.84	0.08	-63.33	-3.33	-2.01	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	8.34	-63.33	-2.67	-63.33	-1.33	-3.33	-3.33	-3.33	-60.00	-3.33	-1.33	-1.33	-63.33	-60.00	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.99	-63.33	-2.67	0.03	-63.33	2.54	-3.33	-3.33	-3.33	-60.00	-3.33	1.34	1.26	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	6.82	-63.33	-2.67	-2.67	-63.33	-3.33	0.76	-1.50	-3.33	-3.33	-60.00	-3.33	0.62	-0.55	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.65	-63.33	-2.67	-0.19	-63.33	-3.33	0.18	-3.33	-3.33	-3.33	-60.00	-3.33	-3.33	-60.00	3.16	-0.35	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.53	-2.67	-63.33	-2.67	0.26	-63.33	-3.33	0.54	-3.33	-3.33	-3.33	-60.00	-3.33	-3.33	2.81	-0.06	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	5.83	-63.33	0.06	-63.33	-3.33	0.15	-3.33	-3.33	-1.92	-60.00	-3.33	1.62	1.83	-63.33	-1.42	-63.33	-63.33
4.E.V	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.61	-63.33	-63.33	1.47	-63.33	-63.33	1.22	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	2.00	-62.00	-2.10	1.07	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	0.80	-63.33	-63.33	2.16	-63.33	-63.33	2.11	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.51	-62.00	-2.83	1.55	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.78	-63.33	-63.33	1.87	-63.33	0.99	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.63	-62.00	-2.84	2.34	-63.33	-66.67	-66.67	-66.67	-66.67	1.65	-63.33	-63.33	2.72	-63.33	0.36	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.90	-62.00	-2.09	0.09	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-2.00	-63.33	-63.33	3.56	-63.33	-2.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-2.00	-62.00	-3.83	-2.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	1.50	-63.33	-63.33	2.61	-63.33	-63.33	1.21	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.92	-62.00	-3.96	1.74	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	0.23	-63.33	2.13	-63.33	-63.33	0.94	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.52	-62.00	-2.02	1.72	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	1.78	-63.33	-63.33	1.96	-63.33	-63.33	1.39	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.76	-62.00	-3.41	0.86	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.62	-63.33	-63.33	-63.33	1.89	-63.33	-63.33	1.92	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.70	-62.00	-4.36	1.17	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.54	-63.33	-63.33	2.21	-63.33	1.25	-62.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.77	-2.82	1.20	-63.33
4.H.C	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	0.94	-63.33	-2.67	7.08	-63.33	-3.33	-3.33	-3.33	-3.33	-3.33	-0.48	-60.00	-0.22	-0.05	-3.33	-63.33	-3.33	-2.49	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-2.67	-63.33	-2.67	6.88	-63.33	-3.33	-0.08	-0.27	-3.33	-60.00	-1.20	-60.00	-3.33	-1.33	2.10	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	1.99	-63.33	5.95	-63.33	1.20	-3.33	-3.33	0.42	-3.33	-1.84	-3.33	-3.33	-1.33	0.73	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	0.73	-63.33	7.62	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	0.06	-0.06	-0.38	-63.33	-60.00	-1.54	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-2.67	-63.33	8.43	-63.33	-3.33	-3.33	-3.33	-3.33	-60.00	-3.33	-1.33	-3.33	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	0.92	-2.67	-63.33	-2.67	4.96	-63.33	0.15	-3.33	-3.33	-3.33	-60.00	-0.29	1.21	-0.14	-63.33	-3.33	-2.58	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	1.78	-63.33	-2.67	6.28	-63.33	-60.00	-3.33	-3.33	-3.33	-3.33	-60.00	-0.50	-1.33	-0.64	-63.33	3.62	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-0.81	-63.33	5.80	5.09	-63.33	-3.33	-3.33	-3.33	-3.33	-3.33	-60.00	-3.33	-3.33	-60.00	0.18	0.95	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	0.05	-2.67	-63.33	6.36	4.25	-63.33	-3.33	-3.33	-3.33	-3.33	-3.33	-60.00	-3.33	-3.33	0.35	0.93	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-0.70	-63.33	7.27	-63.33	-3.33	-0.32	-3.33	-3.33	-0.87	-60.00	-3.33	0.02	0.11	-63.33	-1.25	-63.33	-63.33
4.I.V	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	0.82	-63.33	-63.33	1.56	-63.33	-63.33	3.49	-5.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.45	-62.00	-2.37	1.04	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	1.18	-63.33	-63.33	0.72	-63.33	-63.33	3.31	-61.67	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.87	-62.00	-2.31	1.56	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.09	-63.33	-63.33	1.96	-63.33	2.64	-5.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	1.28	-62.00	-3.83	0.33	-63.33	-66.67	-66.67	-66.67	-66.67	0.39	-63.33	-63.33	1.38	-63.33	4.22	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-0.58	-62.00	-3.21	1.71	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-2.00	-63.33	-63.33	-2.00	-63.33	5.76	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-2.33	-62.00	-3.83	-2.00	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-0.27	-63.33	-63.33	0.36	-63.33	-63.33	2.95	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.21	-62.00	-2.33	2.14	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	0.53	-63.33	2.60	-63.33	-63.33	2.57	-61.67	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-1.30	-62.00	-3.83	1.32	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	0.75	-63.33	-63.33	0.62	-63.33	-63.33	3.23	-61.67	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.90	-62.00	-3.83	1.70	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.27	-63.33	-63.33	-63.33	1.29	-63.33	-63.33	1.79	-5.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	0.53	-62.00	-3.61	1.77	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	1.04	-63.33	-63.33	1.38	-63.33	3.18	-5.00	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-63.33	-2.65	-2.79	1.46	-63.33
4.K.C	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	1.40	-63.33	4.28	0.14	-63.33	-1.60	4.78	0.77	-0.29	-3.33	-2.46	-3.33	-1.19	-1.40	-0.25	-63.33	-3.33	-2.94	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-1.06	3.25	-63.33	0.94	-1.15	-63.33	-3.05	5.44	-2.17	-0.54	-60.00	-0.01	-60.00	0.40	-0.89	-1.38	-63.33	-3.33	-3.12	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-60.00	1.79	-63.33	0.86	-63.33	-1.04	5.07	0.21	-1.35	-3.33	0.06	-3.33	-0.97	-2.67	-1.12	-63.33	1.18	-3.53	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	1.07	-63.33	-0.82	-63.33	5.69	-1.74	-0.92	-3.33	-60.00	-0.79	-2.57	-0.34	-63.33	-60.00	-1.72	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	-1.33	-63.33	-3.33	-63.33	5.76	-3.33	-3.33	-3.33	-60.00	-3.33	-2.67	-3.33	-63.33	-3.33	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-0.75	0.98	-63.33	-1.33	1.40	-63.33	5.34	-1.19	-3.33	-0.95	-60.00	-0.53	-0.99	-0.90	-63.33	-3.33	-3.42	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	2.07	-63.33	4.19	1.57	-63.33	-3.33	5.51	-2.79	-1.92	-2.33	-60.00	-1.52	-1.50	-1.56	-63.33	-1.00	-1.60	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	1.77	-63.33	-1.33	2.00	-63.33	-3.33	4.49	-0.95	-3.33	-3.33	-60.00	-0.14	2.38	-60.00	-1.08	-0.56	-63.33	0.82	-4.53	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	1.68	-3.33	-63.33	0.43	1.01	-63.33	-3.33	5.25	-2.27	-3.33	-1.24	-60.00	-0.43	3.07	-1.60	0.10	-63.33	0.44	-3.83	-63.33	-63.33	-66.67	-66.67	-66.67	-66.67	-66.67	-66.67	-63.33	-3.33	2.41	-63.33	-0.39	-63.33	-2.63	5.38	0.06	-2.14	0.13	-60.00	-0.19	-1.65	-1.92	-63.33	-2.68	-63.33	-63.33
