ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
2285	93	neck	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²qã¹³	qə⁰²qã¹³	q ə ⁰/² + q ã ¹³	nort2749	1333	26.231562	106.861969	
2278	93	neck	Younuo	Younuo	kə⁰³kaŋ³³	kə⁰³kaŋ³³	k ə ⁰/³ + k a ŋ ³³	youn1235	1333	25.730893	110.115975	
2281	93	neck	WesternLuobuohe	Luobuohe, Western	tə⁰²pen⁵⁵	tə⁰²pen⁵⁵	t ə ⁰/² + p e n ⁵⁵	luop1235	1333	26.854607	107.226676	
2284	93	neck	Numao	Numao	ku⁵³	ku⁵³	k u ⁵³	numa1251	1333	25.447767	108.064732	
9615	397	needle	WesternQiandong	Qiandong, West	tɕu⁴⁴	tɕu⁴⁴	tɕ u ⁴⁴		1382	26.43106	107.68758	
9616	397	needle	EasternBahen	Baheng, East	kuŋ³⁵	kuŋ³⁵	k u ŋ ³⁵	pahn1237	1382	27.11733	111.02615	
9617	397	needle	WesternBaheng	Baheng, West	kaŋ³⁵	kaŋ³⁵	k a ŋ ³⁵	pahn1237	1382	25.74971	109.286281	
9619	397	needle	Bana	Bana	mai³¹³tɕiŋ¹³	mai³¹³tɕiŋ¹³	m ai ³¹³ + tɕ i ŋ ¹³		1382	26.265147	110.096902	
9621	397	needle	EasternXiangxi	Xiangxi, East	ku⁵³	ku⁵³	k u ⁵³	east2371	1382	28.124036	109.890473	
9622	397	needle	WesternXiangxi	Xiangxi, West	qo³⁵tɕu³⁵	qo³⁵tɕu³⁵	q o ³⁵ + tɕ u ³⁵	west2430	1382	28.33212	109.422366	
9625	397	needle	ZaoMin	Zao Min	tsum⁴⁴	tsum⁴⁴	ts u m ⁴⁴	dzao1238	1382	24.612303	112.266749	
9628	397	needle	Chuanqiandian	Chuanqiandian	koŋ⁴³	koŋ⁴³	k o ŋ ⁴³	chua1256	1382	27.51846	105.421028	
9630	397	needle	Younuo	Younuo	tjoŋ⁴⁴	tjoŋ⁴⁴	t j o ŋ ⁴⁴	youn1235	1382	25.730893	110.115975	
9631	397	needle	BiaoMin	Biao Min	tɕɛn³³	tɕɛn³³	tɕ ɛ n ³³	biao1254	1382	25.82286	111.29622	
9632	397	needle	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵kuŋ³¹	qo⁰⁵kuŋ³¹	q o ⁰/⁵ + k u ŋ ³¹	luop1235	1382	26.63966	107.913354	
9633	397	needle	WesternLuobuohe	Luobuohe, Western	ʔə⁰²koŋ³¹	ʔə⁰²koŋ³¹	ʔ ə ⁰/² + k o ŋ ³¹	luop1235	1382	26.854607	107.226676	
9635	397	needle	EasternQiandong	Qiandong, East	tɕu²⁴	tɕu²⁴	tɕ u ²⁴	east2370	1382	27.78098	110.499463	
9636	397	needle	Numao	Numao	tɕou³³	tɕou³³	tɕ ɔ ³³	numa1251	1382	25.447767	108.064732	
9637	397	needle	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	kõ²⁴	kõ²⁴	k õ ²⁴	nort2749	1382	26.231562	106.861969	
14389	592	new	WesternQiandong	Qiandong, West	ɕʰe⁴⁴	ɕʰe⁴⁴	ɕʰ e ⁴⁴		1231	26.43106	107.68758	
14390	592	new	EasternBahen	Baheng, East	ɕeŋ³⁵	ɕeŋ³⁵	ɕ e ŋ ³⁵	pahn1237	1231	27.11733	111.02615	
14391	592	new	WesternBaheng	Baheng, West	seŋ³⁵	seŋ³⁵	s e ŋ ³⁵	pahn1237	1231	25.74971	109.286281	
14393	592	new	Bana	Bana	ɕin¹³	ɕin¹³	ɕ i n ¹³		1231	26.265147	110.096902	
14395	592	new	EasternXiangxi	Xiangxi, East	sei⁵³	sei⁵³	s ei ⁵³	east2371	1231	28.124036	109.890473	
14396	592	new	WesternXiangxi	Xiangxi, West	ɕɛ³⁵	ɕɛ³⁵	ɕ ɛ ³⁵	west2430	1231	28.33212	109.422366	
14399	592	new	ZaoMin	Zao Min	sjaŋ⁴⁴	sjaŋ⁴⁴	s j a ŋ ⁴⁴	dzao1238	1231	24.612303	112.266749	
14402	592	new	Chuanqiandian	Chuanqiandian	tʂʰa⁴³	tʂʰa⁴³	tʂʰ a ⁴³	chua1256	1231	27.51846	105.421028	
14404	592	new	Younuo	Younuo	ɬan⁴⁴	ɬan⁴⁴	ɬ a n ⁴⁴	youn1235	1231	25.730893	110.115975	
14405	592	new	BiaoMin	Biao Min	saŋ³³	saŋ³³	s a ŋ ³³	biao1254	1231	25.82286	111.29622	
14406	592	new	EasternLuobuohe	Luobuohe, Eastern	ʂen³¹	ʂen³¹	ʂ e n ³¹	luop1235	1231	26.63966	107.913354	
14407	592	new	WesternLuobuohe	Luobuohe, Western	tə⁰²sen³¹	tə⁰²sen³¹	t ə ⁰/² + s e n ³¹	luop1235	1231	26.854607	107.226676	
14409	592	new	EasternQiandong	Qiandong, East	kʰi²⁴	kʰi²⁴	kʰ i ²⁴	east2370	1231	27.78098	110.499463	
14410	592	new	Numao	Numao	ɕi³³	ɕi³³	ɕ i ³³	numa1251	1231	25.447767	108.064732	
14411	592	new	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰẽ²⁴	sʰẽ²⁴	sʰ ẽ ²⁴	nort2749	1231	26.231562	106.861969	
10554	436	nine	WesternQiandong	Qiandong, West	tɕa⁵⁵	tɕa⁵⁵	tɕ a ⁵⁵		1483	26.43106	107.68758	
10555	436	nine	EasternBahen	Baheng, East	ko³³	ko³³	k o ³³	pahn1237	1483	27.11733	111.02615	
10556	436	nine	WesternBaheng	Baheng, West	ko³³	ko³³	k o ³³	pahn1237	1483	25.74971	109.286281	
10558	436	nine	Bana	Bana	tɕʰu³¹³	tɕʰu³¹³	tɕʰ u ³¹³		1483	26.265147	110.096902	
10560	436	nine	EasternXiangxi	Xiangxi, East	gɯ³¹	gɯ³¹	g ɯ ³¹	east2371	1483	28.124036	109.890473	
10561	436	nine	WesternXiangxi	Xiangxi, West	tɕo³¹	tɕo³¹	tɕ o ³¹	west2430	1483	28.33212	109.422366	
10564	436	nine	ZaoMin	Zao Min	ku⁵³	ku⁵³	k u ⁵³	dzao1238	1483	24.612303	112.266749	
10567	436	nine	Chuanqiandian	Chuanqiandian	tɕua³¹	tɕua³¹	tɕ u/w a ³¹	chua1256	1483	27.51846	105.421028	
10569	436	nine	Younuo	Younuo	tjeu¹³	tjeu¹³	t j eu ¹³	youn1235	1483	25.730893	110.115975	
10570	436	nine	BiaoMin	Biao Min	ʑu³¹	ʑu³¹	ʑ u ³¹	biao1254	1483	25.82286	111.29622	
10571	436	nine	EasternLuobuohe	Luobuohe, Eastern	ʑa³¹	ʑa³¹	ʑ a ³¹	luop1235	1483	26.63966	107.913354	
10572	436	nine	WesternLuobuohe	Luobuohe, Western	tɕɑ³¹	tɕɑ³¹	tɕ ɑ ³¹	luop1235	1483	26.854607	107.226676	
10574	436	nine	EasternQiandong	Qiandong, East	tɕou²²	tɕou²²	tɕ ɔ ²²	east2370	1483	27.78098	110.499463	
10575	436	nine	Numao	Numao	tɕu⁵⁵	tɕu⁵⁵	tɕ u ⁵⁵	numa1251	1483	25.447767	108.064732	
10576	436	nine	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕu⁵⁵	tɕu⁵⁵	tɕ u ⁵⁵	nort2749	1483	26.231562	106.861969	
11806	487	noon	WesternQiandong	Qiandong, West	tjuŋ⁴⁴nei⁴⁴	tjuŋ⁴⁴nei⁴⁴	t j u ŋ ⁴⁴ + n ei ⁴⁴		12	26.43106	107.68758	
11807	487	noon	EasternBahen	Baheng, East	n̥e³⁵ntjuŋ³⁵	n̥e³⁵ntjuŋ³⁵	n̥ e ³⁵ + ⁿt j u ŋ ³⁵	pahn1237	12	27.11733	111.02615	
11808	487	noon	WesternBaheng	Baheng, West	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	ma⁵⁵ȵoŋ³⁵n̥ei³⁵	m a ⁵⁵ + ȵ o ŋ ³⁵ + n̥ ei ³⁵	pahn1237	12	25.74971	109.286281	
11810	487	noon	Bana	Bana	daŋ⁴⁴ni¹³	daŋ⁴⁴ni¹³	d a ŋ ⁴⁴ + n i ¹³		12	26.265147	110.096902	
11812	487	noon	EasternXiangxi	Xiangxi, East	n̥ei⁵³tu³³	n̥ei⁵³tu³³	n̥ ei ⁵³ + t u ³³	east2371	12	28.124036	109.890473	
11813	487	noon	WesternXiangxi	Xiangxi, West	n̥e³⁵ntu³⁵	n̥e³⁵ntu³⁵	n̥ e ³⁵ + ⁿt u ³⁵	west2430	12	28.33212	109.422366	
11816	487	noon	ZaoMin	Zao Min	nai⁴⁴djaŋ⁴⁴	nai⁴⁴djaŋ⁴⁴	n ai ⁴⁴ + d j a ŋ ⁴⁴	dzao1238	12	24.612303	112.266749	
11819	487	noon	Chuanqiandian	Chuanqiandian	taŋ⁵⁵nau³¹ʂo⁴⁴	taŋ⁵⁵nau³¹ʂo⁴⁴	t a ŋ ⁵⁵ + n au ³¹ + ʂ o ⁴⁴	chua1256	12	27.51846	105.421028	
11821	487	noon	Younuo	Younuo	neŋ³²no⁴⁴	neŋ³²no⁴⁴	n e ŋ ³² + n o ⁴⁴	youn1235	12	25.730893	110.115975	
11822	487	noon	BiaoMin	Biao Min	pʰɛ²¹n̥ɔi³³	pʰɛ²¹n̥ɔi³³	pʰ ɛ ²¹ + n̥ ɔi ³³	biao1254	12	25.82286	111.29622	
11823	487	noon	EasternLuobuohe	Luobuohe, Eastern	tə⁰²si³¹ȵa²⁴ji³³	tə⁰²si³¹ȵa²⁴ji³³	t ə ⁰/² + s i ³¹ + ȵ a ²⁴ + j i ³³	luop1235	12	26.63966	107.913354	
11824	487	noon	WesternLuobuohe	Luobuohe, Western	ɳʈoŋ³¹n̥ɑ³¹	ɳʈoŋ³¹n̥ɑ³¹	ⁿʈ o ŋ ³¹ + n̥ ɑ ³¹	luop1235	12	26.854607	107.226676	
11826	487	noon	EasternQiandong	Qiandong, East	tjuŋ²⁴nei²⁴	tjuŋ²⁴nei²⁴	t j u ŋ ²⁴ + n ei ²⁴	east2370	12	27.78098	110.499463	
11827	487	noon	Numao	Numao	taŋ⁵³n̥aŋ³³	taŋ⁵³n̥aŋ³³	t a ŋ ⁵³ + n̥ a ŋ ³³	numa1251	12	25.447767	108.064732	
11828	487	noon	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ntʂã²⁴n̥ə̃²⁴	ntʂã²⁴n̥ə̃²⁴	ⁿtʂ ã ²⁴ + n̥ ə̃ ²⁴	nort2749	12	26.231562	106.861969	
2114	87	nose	WesternQiandong	Qiandong, West	pɔ¹¹mja²²	pɔ¹¹mja²²	p ɔ ¹¹ + m j a ²²		1221	26.43106	107.68758	
2115	87	nose	EasternBahen	Baheng, East	mpjau³¹	mpjau³¹	ⁿp j au ³¹	pahn1237	1221	27.11733	111.02615	
2116	87	nose	WesternBaheng	Baheng, West	qʰoŋ³¹njɔ⁴⁴	qʰoŋ³¹njɔ⁴⁴	qʰ o ŋ ³¹ + nʲ ɔ ⁴⁴	pahn1237	1221	25.74971	109.286281	
2118	87	nose	Bana	Bana	kʰuŋ⁴⁴bei²²	kʰuŋ⁴⁴bei²²	kʰ u ŋ ⁴⁴ + b ei ²²		1221	26.265147	110.096902	
2120	87	nose	EasternXiangxi	Xiangxi, East	qʰa³⁵mja¹³	qʰa³⁵mja¹³	qʰ a ³⁵ + m j a ¹³	east2371	1221	28.124036	109.890473	
2121	87	nose	WesternXiangxi	Xiangxi, West	pɑ⁴⁴mʐə⁴²	pɑ⁴⁴mʐə⁴²	p ɑ ⁴⁴ + m ʐ ə ⁴²	west2430	1221	28.33212	109.422366	
2124	87	nose	ZaoMin	Zao Min	bi⁵³tɕaŋ⁵³	bi⁵³tɕaŋ⁵³	b i ⁵³ + tɕ a ŋ ⁵³	dzao1238	1221	24.612303	112.266749	
2127	87	nose	Chuanqiandian	Chuanqiandian	ntʂu¹³	ntʂu¹³	ⁿtʂ u ¹³	chua1256	1221	27.51846	105.421028	
2129	87	nose	Younuo	Younuo	kʰə⁴⁴mui³²	kʰə⁴⁴mui³²	kʰ ə ⁴⁴ + m ui ³²	youn1235	1221	25.730893	110.115975	
2130	87	nose	BiaoMin	Biao Min	bli⁴²kʰwat⁵³	bli⁴²kʰwat⁵³	b l i ⁴² + kʰ w a t ⁵³	biao1254	1221	25.82286	111.29622	
2131	87	nose	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²mbju⁵⁵	ʔa⁰²mbju⁵⁵	ʔ a ⁰/² + ⁿb j u ⁵⁵	luop1235	1221	26.63966	107.913354	
2132	87	nose	WesternLuobuohe	Luobuohe, Western	ʔə⁰²mby⁵⁵	ʔə⁰²mby⁵⁵	ʔ ə ⁰/² + ⁿb y ⁵⁵	luop1235	1221	26.854607	107.226676	
2134	87	nose	EasternQiandong	Qiandong, East	tjuŋ²⁴njy⁵³	tjuŋ²⁴njy⁵³	t j u ŋ ²⁴ + nʲ y ⁵³	east2370	1221	27.78098	110.499463	
2135	87	nose	Numao	Numao	mpi³¹	mpi³¹	ⁿp i ³¹	numa1251	1221	25.447767	108.064732	
2136	87	nose	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²mplɯ²²	qə⁰²mplɯ²²	q ə ⁰/² + ⁿp l ɯ ²²	nort2749	1221	26.231562	106.861969	
21424	882	not	WesternQiandong	Qiandong, West	ʔa³³	ʔa³³	ʔ a ³³		1240	26.43106	107.68758	
21425	882	not	EasternBahen	Baheng, East	ʔa⁵⁵	ʔa⁵⁵	ʔ a ⁵⁵	pahn1237	1240	27.11733	111.02615	
21426	882	not	WesternBaheng	Baheng, West	ʔa⁵⁵	ʔa⁵⁵	ʔ a ⁵⁵	pahn1237	1240	25.74971	109.286281	
21430	882	not	EasternXiangxi	Xiangxi, East	m̩⁵⁵	m̩⁵⁵	m m̩ ⁵⁵	east2371	1240	28.124036	109.890473	
21431	882	not	WesternXiangxi	Xiangxi, West	tɕe³¹	tɕe³¹	tɕ e ³¹	west2430	1240	28.33212	109.422366	
21437	882	not	Chuanqiandian	Chuanqiandian	tʂi⁴⁴	tʂi⁴⁴	tʂ i ⁴⁴	chua1256	1240	27.51846	105.421028	
21440	882	not	BiaoMin	Biao Min	m̩⁴²	m̩⁴²	m m̩ ⁴²	biao1254	1240	25.82286	111.29622	
21441	882	not	EasternLuobuohe	Luobuohe, Eastern	ma³¹	ma³¹	m a ³¹	luop1235	1240	26.63966	107.913354	
21442	882	not	WesternLuobuohe	Luobuohe, Western	mu³¹	mu³¹	m u ³¹	luop1235	1240	26.854607	107.226676	
21444	882	not	EasternQiandong	Qiandong, East	mi¹³	mi¹³	m i ¹³	east2370	1240	27.78098	110.499463	
21446	882	not	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ma¹³	ma¹³	m a ¹³	nort2749	1240	26.231562	106.861969	
21434	882	not	ZaoMin	Zao Min	m̩⁵³	m̩⁵³	m m̩ ⁵³	dzao1238	1240	24.612303	112.266749	
21428	882	not	Bana	Bana	mo³¹	mo³¹	m o ³¹		1240	26.265147	110.096902	
21439	882	not	Younuo	Younuo	mə³²	mə³²	m ə ³²	youn1235	1240	25.730893	110.115975	
21445	882	not	Numao	Numao	muŋ⁵⁵	muŋ⁵⁵	m u ŋ ⁵⁵	numa1251	1240	25.447767	108.064732	
14538	598	old (aged)	WesternQiandong	Qiandong, West	lo²¹	lo²¹	l o ²¹		2112	26.43106	107.68758	
14539	598	old (aged)	EasternBahen	Baheng, East	qo⁵⁵	qo⁵⁵	q o ⁵⁵	pahn1237	2112	27.11733	111.02615	
14540	598	old (aged)	WesternBaheng	Baheng, West	qo⁵⁵	qo⁵⁵	q o ⁵⁵	pahn1237	2112	25.74971	109.286281	
14542	598	old (aged)	Bana	Bana	lau³¹; kau³⁵	lau³¹	l au ³¹		2112	26.265147	110.096902	
14544	598	old (aged)	EasternXiangxi	Xiangxi, East	qəɯ³³	qəɯ³³	q əɯ ³³	east2371	2112	28.124036	109.890473	
14545	598	old (aged)	WesternXiangxi	Xiangxi, West	qo⁵³	qo⁵³	q o ⁵³	west2430	2112	28.33212	109.422366	
14548	598	old (aged)	ZaoMin	Zao Min	ku⁴²	ku⁴²	k u ⁴²	dzao1238	2112	24.612303	112.266749	
14551	598	old (aged)	Chuanqiandian	Chuanqiandian	lou²¹	lou²¹	l ɔ ²¹	chua1256	2112	27.51846	105.421028	
14553	598	old (aged)	Younuo	Younuo	kɒ⁵⁴	kɒ⁵⁴	k ɒ ⁵⁴	youn1235	2112	25.730893	110.115975	
14554	598	old (aged)	BiaoMin	Biao Min	ku²⁴	ku²⁴	k u ²⁴	biao1254	2112	25.82286	111.29622	
14555	598	old (aged)	EasternLuobuohe	Luobuohe, Eastern	tə⁰²lo⁵⁵	tə⁰²lo⁵⁵	t ə ⁰/² + l o ⁵⁵	luop1235	2112	26.63966	107.913354	
14556	598	old (aged)	WesternLuobuohe	Luobuohe, Western	tə⁰²lo⁵⁵	tə⁰²lo⁵⁵	t ə ⁰/² + l o ⁵⁵	luop1235	2112	26.854607	107.226676	
14558	598	old (aged)	EasternQiandong	Qiandong, East	lo²¹²	lo²¹²	l o ²¹²	east2370	2112	27.78098	110.499463	
14559	598	old (aged)	Numao	Numao	kɯ⁴⁴	kɯ⁴⁴	k ɯ ⁴⁴	numa1251	2112	25.447767	108.064732	
14560	598	old (aged)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	lo³¹	lo³¹	l o ³¹	nort2749	2112	26.231562	106.861969	
10354	428	one	WesternQiandong	Qiandong, West	ʔi⁴⁴	ʔi⁴⁴	ʔ i ⁴⁴		1493	26.43106	107.68758	
10355	428	one	EasternBahen	Baheng, East	ʔi³⁵	ʔi³⁵	ʔ i ³⁵	pahn1237	1493	27.11733	111.02615	
10356	428	one	WesternBaheng	Baheng, West	ji¹¹	ji¹¹	j i ¹¹	pahn1237	1493	25.74971	109.286281	
10358	428	one	Bana	Bana	ʔa³¹; ʑi¹³	ʔa³¹	ʔ a ³¹		1493	26.265147	110.096902	
10360	428	one	EasternXiangxi	Xiangxi, East	ʔa³³	ʔa³³	ʔ a ³³	east2371	1493	28.124036	109.890473	
10361	428	one	WesternXiangxi	Xiangxi, West	ʔɑ⁴⁴	ʔɑ⁴⁴	ʔ ɑ ⁴⁴	west2430	1493	28.33212	109.422366	
10364	428	one	ZaoMin	Zao Min	ʔa⁴⁴	ʔa⁴⁴	ʔ a ⁴⁴	dzao1238	1493	24.612303	112.266749	
10367	428	one	Chuanqiandian	Chuanqiandian	ʔi⁴³	ʔi⁴³	ʔ i ⁴³	chua1256	1493	27.51846	105.421028	
10369	428	one	Younuo	Younuo	je³³	je³³	j e ³³	youn1235	1493	25.730893	110.115975	
10370	428	one	BiaoMin	Biao Min	ʔi³³	ʔi³³	ʔ i ³³	biao1254	1493	25.82286	111.29622	
10371	428	one	EasternLuobuohe	Luobuohe, Eastern	ʔi⁵⁵	ʔi⁵⁵	ʔ i ⁵⁵	luop1235	1493	26.63966	107.913354	
10372	428	one	WesternLuobuohe	Luobuohe, Western	ʔi³⁵	ʔi³⁵	ʔ i ³⁵	luop1235	1493	26.854607	107.226676	
10374	428	one	EasternQiandong	Qiandong, East	ʔi²⁴	ʔi²⁴	ʔ i ²⁴	east2370	1493	27.78098	110.499463	
10375	428	one	Numao	Numao	tɕi³³	tɕi³³	tɕ i ³³	numa1251	1493	25.447767	108.064732	
10376	428	one	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ʔi²⁴	ʔi²⁴	ʔ i ²⁴	nort2749	1493	26.231562	106.861969	
17856	735	open (a door)	WesternQiandong	Qiandong, West	tʰaŋ³³	tʰaŋ³³	tʰ a ŋ ³³		1156	26.43106	107.68758	
17857	735	open (a door)	EasternBahen	Baheng, East	pau⁵³	pau⁵³	p au ⁵³	pahn1237	1156	27.11733	111.02615	
17858	735	open (a door)	WesternBaheng	Baheng, West	pɔ⁵³	pɔ⁵³	p ɔ ⁵³	pahn1237	1156	25.74971	109.286281	
17860	735	open (a door)	Bana	Bana	kʰa¹³	kʰa¹³	kʰ a ¹³		1156	26.265147	110.096902	
17862	735	open (a door)	EasternXiangxi	Xiangxi, East	pa³⁵	pa³⁵	p a ³⁵	east2371	1156	28.124036	109.890473	
17863	735	open (a door)	WesternXiangxi	Xiangxi, West	pu⁴⁴	pu⁴⁴	p u ⁴⁴	west2430	1156	28.33212	109.422366	
17866	735	open (a door)	ZaoMin	Zao Min	gai⁴⁴	gai⁴⁴	g ai ⁴⁴	dzao1238	1156	24.612303	112.266749	
17869	735	open (a door)	Chuanqiandian	Chuanqiandian	qʰe⁴³	qʰe⁴³	qʰ e ⁴³	chua1256	1156	27.51846	105.421028	
17871	735	open (a door)	Younuo	Younuo	kʰa⁴⁴	kʰa⁴⁴	kʰ a ⁴⁴	youn1235	1156	25.730893	110.115975	
17872	735	open (a door)	BiaoMin	Biao Min	kʰɔi³³	kʰɔi³³	kʰ ɔi ³³	biao1254	1156	25.82286	111.29622	
17873	735	open (a door)	EasternLuobuohe	Luobuohe, Eastern	po³³	po³³	p o ³³	luop1235	1156	26.63966	107.913354	
17874	735	open (a door)	WesternLuobuohe	Luobuohe, Western	po³¹	po³¹	p o ³¹	luop1235	1156	26.854607	107.226676	
17876	735	open (a door)	EasternQiandong	Qiandong, East	po³⁵	po³⁵	p o ³⁵	east2370	1156	27.78098	110.499463	
17877	735	open (a door)	Numao	Numao	po⁴⁴	po⁴⁴	p o ⁴⁴	numa1251	1156	25.447767	108.064732	
17878	735	open (a door)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	pə⁴²	pə⁴²	p ə ⁴²	nort2749	1156	26.231562	106.861969	
11617	479	outside	EasternXiangxi	Xiangxi, East	ʑaŋ⁵⁵dəɯ³¹	ʑaŋ⁵⁵dəɯ³¹	ʑ a ŋ ⁵⁵ + d əɯ ³¹	east2371	762	28.124036	109.890473	
11629	479	outside	WesternLuobuohe	Luobuohe, Western	lu³¹tɕoŋ³¹	lu³¹tɕoŋ³¹	l u ³¹ + tɕ o ŋ ³¹	luop1235	762	26.854607	107.226676	
11611	479	outside	WesternQiandong	Qiandong, West	xʰæ̃⁴⁴ku⁵⁵	xʰæ̃⁴⁴ku⁵⁵	xʰ æ̃ ⁴⁴ + k u ⁵⁵		762	26.43106	107.68758	
11612	479	outside	EasternBahen	Baheng, East	ntau¹¹ʔo⁵⁵	ntau¹¹ʔo⁵⁵	ⁿt au ¹¹ + ʔ o ⁵⁵	pahn1237	762	27.11733	111.02615	
11613	479	outside	WesternBaheng	Baheng, West	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔ a ⁰/³ + n ɔ ³¹ + ȵ̥ ei ⁵³	pahn1237	762	25.74971	109.286281	
11615	479	outside	Bana	Bana	lau³⁵kŋ²³¹	lau³⁵kŋ²³¹	l au ³⁵ + k ŋ ²³¹		762	26.265147	110.096902	
11618	479	outside	WesternXiangxi	Xiangxi, West	kɯ⁴⁴ʈei⁵³	kɯ⁴⁴ʈei⁵³	k ɯ ⁴⁴ + ʈ ei ⁵³	west2430	762	28.33212	109.422366	
11621	479	outside	ZaoMin	Zao Min	hen⁵³	hen⁵³	h e n ⁵³	dzao1238	762	24.612303	112.266749	
11624	479	outside	Chuanqiandian	Chuanqiandian	nʈou⁴⁴	nʈou⁴⁴	ⁿʈ ɔ ⁴⁴	chua1256	762	27.51846	105.421028	
11626	479	outside	Younuo	Younuo	kə⁰³no⁵⁵seu⁵⁵	kə⁰³no⁵⁵seu⁵⁵	k ə ⁰/³ + n o ⁵⁵ + s eu ⁵⁵	youn1235	762	25.730893	110.115975	
11627	479	outside	BiaoMin	Biao Min	tʰjunt⁵³da³³	tʰjunt⁵³da³³	tʰ j u ⁿt ⁵³ + d a ³³	biao1254	762	25.82286	111.29622	
11628	479	outside	EasternLuobuohe	Luobuohe, Eastern	χo³¹ŋɢwaŋ²⁴	χo³¹ŋɢwaŋ²⁴	χ o ³¹ + ⁿɢ w a ŋ ²⁴	luop1235	762	26.63966	107.913354	
11631	479	outside	EasternQiandong	Qiandong, East	qɛ²⁴ku²²	qɛ²⁴ku²²	q ɛ ²⁴ + k u ²²	east2370	762	27.78098	110.499463	
11632	479	outside	Numao	Numao	pʰa³³ntuŋ⁴²	pʰa³³ntuŋ⁴²	pʰ a ³³ + ⁿt u ŋ ⁴²	numa1251	762	25.447767	108.064732	
11633	479	outside	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ʂõ¹³ntʂo⁴²	ʂõ¹³ntʂo⁴²	ʂ õ ¹³ + ⁿtʂ o ⁴²	nort2749	762	26.231562	106.861969	
617	26	paddy field	WesternQiandong	Qiandong, West	lje⁵⁵	lje⁵⁵	l j e ⁵⁵		140	26.43106	107.68758	
618	26	paddy field	EasternBahen	Baheng, East	liŋ³³	liŋ³³	l i ŋ ³³	pahn1237	140	27.11733	111.02615	
619	26	paddy field	WesternBaheng	Baheng, West	liŋ³³	liŋ³³	l i ŋ ³³	pahn1237	140	25.74971	109.286281	
621	26	paddy field	Bana	Bana	lin³¹³	lin³¹³	l i n ³¹³		140	26.265147	110.096902	
623	26	paddy field	EasternXiangxi	Xiangxi, East	tsɿ³⁵lei³¹	tsɿ³⁵lei³¹	ts ɿ ³⁵ + l ei ³¹	east2371	140	28.124036	109.890473	
624	26	paddy field	WesternXiangxi	Xiangxi, West	lɑ⁴²	lɑ⁴²	l ɑ ⁴²	west2430	140	28.33212	109.422366	
627	26	paddy field	ZaoMin	Zao Min	ljaŋ⁵³	ljaŋ⁵³	l j a ŋ ⁵³	dzao1238	140	24.612303	112.266749	
630	26	paddy field	Chuanqiandian	Chuanqiandian	la³¹	la³¹	l a ³¹	chua1256	140	27.51846	105.421028	
632	26	paddy field	Younuo	Younuo	lin¹³	lin¹³	l i n ¹³	youn1235	140	25.730893	110.115975	
633	26	paddy field	BiaoMin	Biao Min	ljɛ³¹	ljɛ³¹	l j ɛ ³¹	biao1254	140	25.82286	111.29622	
634	26	paddy field	EasternLuobuohe	Luobuohe, Eastern	len³¹ʔuŋ³¹	len³¹ʔuŋ³¹	l e n ³¹ + ʔ u ŋ ³¹	luop1235	140	26.63966	107.913354	
635	26	paddy field	WesternLuobuohe	Luobuohe, Western	ʔə⁰²len³¹	ʔə⁰²len³¹	ʔ ə ⁰/² + l e n ³¹	luop1235	140	26.854607	107.226676	
637	26	paddy field	EasternQiandong	Qiandong, East	lje²²	lje²²	l j e ²²	east2370	140	27.78098	110.499463	
638	26	paddy field	Numao	Numao	ʔou³³tu⁵⁵	ʔou³³tu⁵⁵	ʔ ɔ ³³ + t u ⁵⁵	numa1251	140	25.447767	108.064732	
639	26	paddy field	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	lẽ⁵⁵	lẽ⁵⁵	l ẽ ⁵⁵	nort2749	140	26.231562	106.861969	
20421	840	pare (peel with a knife)	WesternQiandong	Qiandong, West	tɕʰa¹¹	tɕʰa¹¹	tɕʰ a ¹¹			26.43106	107.68758	
20422	840	pare (peel with a knife)	EasternBahen	Baheng, East	xuŋ³⁵	xuŋ³⁵	x u ŋ ³⁵	pahn1237		27.11733	111.02615	
20423	840	pare (peel with a knife)	WesternBaheng	Baheng, West	tʰje³⁵	tʰje³⁵	tʰ j e ³⁵	pahn1237		25.74971	109.286281	
