ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	PARTIAL_COGNATE_SETS
5557	227	vegetable	EasternBahen	Baheng, East	ʑi³⁵	ʑi³⁵	ʑ i ³⁵	pahn1237	924	27.11733	111.02615		3 7 8	AXT	SI2	5	5.S.C 5.I.V 5.2.T	1.6 3.0 1.0	ʑi³⁵	0	6473
5558	227	vegetable	Chuanqiandian	Chuanqiandian	ʐou⁴³	ʐou⁴³	ʐ ɔ ⁴³	chua1256	924	27.51846	105.421028		3 7 8	AXT	SU3	4	4.S.C 4.U.V 4.3.T	1.6 3.0 1.0	ʐɔ⁴³	0	6473
9216	380	vegetable knife	WesternBaheng	Baheng, West	tɔ³⁵tʰei³⁵ji³⁵	tɔ³⁵tʰei³⁵ji³⁵	t ɔ ³⁵ + tʰ ei ³⁵ + j i ³⁵	pahn1237	2772	25.74971	109.286281		1 7 8 9 1 7 8 9 6 7 8	AXT_AXT_AXT	TU2_TE2_JI2	10	10.T.C 10.U.V 10.2.T 10._._ 10.T.C 10.E.V 10.2.T 10._._ 10.J.C 10.I.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɔ³⁵+tʰei³⁵+ji³⁵	0	6489 6482 6485
9217	380	vegetable knife	Numao	Numao	tɯ⁵³	tɯ⁵³	t ɯ ⁵³	numa1251	2772	25.447767	108.064732		1 7 8	AXT	TI3	9	9.T.C 9.I.V 9.3.T	1.6 3.0 1.0	tɯ⁵³	0	6482
9218	380	vegetable knife	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ndzoŋ⁵⁵	ʔə⁰²ndzoŋ⁵⁵	ʔ ə ⁰/² + ⁿdz o ŋ ⁵⁵	luop1235	2772	26.854607	107.226676		1 7 8 9 2 7 4 8	AXT_AXLT	HE6_CUN5	11	11.H.C 11.E.V 11.6.T 11._._ 11.C.C 11.U.V 11.N.c 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+ⁿdzoŋ⁵⁵	0	6486 6484
9221	380	vegetable knife	BiaoMin	Biao Min	dju²¹	dju²¹	d j u ²¹	biao1254	2772	25.82286	111.29622		1 6 7 8	ACXT	TJY3	2	2.T.C 2.J.C 2.Y.V 2.3.T	1.6 1.2 3.0 1.0	dju²¹	0	6482
9223	380	vegetable knife	ZaoMin	Zao Min	ʑu²²	ʑu²²	ʑ u ²²	dzao1238	2772	24.612303	112.266749		3 7 8	AXT	SY1	15	15.S.C 15.Y.V 15.1.T	1.6 3.0 1.0	ʑu²²	0	6481
9225	380	vegetable knife	Younuo	Younuo	jo⁴⁴ni¹³	jo⁴⁴ni¹³	j o ⁴⁴ + n i ¹³	youn1235	2772	25.730893	110.115975		6 7 8 9 4 7 8	AXT_AXT	JU5_NI2	14	14.J.C 14.U.V 14.5.T 14._._ 14.N.C 14.I.V 14.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jo⁴⁴+ni¹³	0	6485 6483
9228	380	vegetable knife	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²tʂẽ²²	qə⁰²tʂẽ²²	q ə ⁰/² + ʈʂ ẽ ²²	nort2749	2772	26.231562	106.861969		1 7 8 9 2 7 8	AXT_AXT	KE6_CE1	3	3.K.C 3.E.V 3.6.T 3._._ 3.C.C 3.E.V 3.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qə⁰/²+ʈʂẽ²²	0	6480 6481
9229	380	vegetable knife	WesternXiangxi	Xiangxi, West	ntei⁴⁴ɬɑ⁴⁴ʐei³⁵	ntei⁴⁴ɬɑ⁴⁴ʐei³⁵	ⁿt ei ⁴⁴ + ɬ ɑ ⁴⁴ + ʐ ei ³⁵	west2430	2772	28.33212	109.422366		1 7 8 9 5 7 8 9 3 7 8	AXT_AXT_AXT	TE5_LA5_SE2	13	13.T.C 13.E.V 13.5.T 13._._ 13.L.C 13.A.V 13.5.T 13._._ 13.S.C 13.E.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿtei⁴⁴+ɬɑ⁴⁴+ʐei³⁵	0	6482 6479 6481
9230	380	vegetable knife	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²ntin⁵⁵pa⁵⁵	ʔa⁰²ntin⁵⁵pa⁵⁵	ʔ a ⁰/² + ⁿt i n ⁵⁵ + p a ⁵⁵	luop1235	2772	26.63966	107.913354		1 7 8 9 1 7 4 8 9 1 7 8	AXT_AXLT_AXT	HA6_TIN5_PA5	6	6.H.C 6.A.V 6.6.T 6._._ 6.T.C 6.I.V 6.N.c 6.5.T 6._._ 6.P.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ⁿtin⁵⁵+pa⁵⁵	0	6486 6484 6487
9234	380	vegetable knife	Bana	Bana	daŋ⁴⁴tsʰe³⁵ʑo¹³	daŋ⁴⁴tsʰe³⁵ʑo¹³	d a ŋ ⁴⁴ + tsʰ e ³⁵ + ʑ o ¹³		2772	26.265147	110.096902		1 7 4 8 9 2 7 8 9 3 7 8	AXLT_AXT_AXT	TAN5_CE2_SU2	1	1.T.C 1.A.V 1.N.c 1.5.T 1._._ 1.C.C 1.E.V 1.2.T 1._._ 1.S.C 1.U.V 1.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	daŋ⁴⁴+tsʰe³⁵+ʑo¹³	0	6484 6488 6481
9235	380	vegetable knife	EasternXiangxi	Xiangxi, East	ki⁰³dei⁵⁵ɬa³⁵ʔʑi⁵³	ki⁰³dei⁵⁵ɬa³⁵ʔʑi⁵³	k i ⁰/³ + d ei ⁵⁵ + ɬ a ³⁵ + ˀʑ i ⁵³	east2371	2772	28.124036	109.890473		1 7 8 9 1 7 8 9 5 7 8 9 3 7 8	AXT_AXT_AXT_AXT	KI6_TE5_LA2_SI3	8	8.K.C 8.I.V 8.6.T 8._._ 8.T.C 8.E.V 8.5.T 8._._ 8.L.C 8.A.V 8.2.T 8._._ 8.S.C 8.I.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ki⁰/³+dei⁵⁵+ɬa³⁵+ˀʑi⁵³	0	6480 6482 6479 6481
9236	380	vegetable knife	WesternQiandong	Qiandong, West	sæ³³tjeu²¹	sæ³³tjeu²¹	s æ ³³ + t j eu ²¹		2772	26.43106	107.68758		3 7 8 9 1 6 7 8	AXT_ACXT	SE4_TJE3	12	12.S.C 12.E.V 12.4.T 12._._ 12.T.C 12.J.C 12.E.V 12.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	sæ³³+tjeu²¹	0	6481 6482
9237	380	vegetable knife	EasternBahen	Baheng, East	tau³⁵ʑi³⁵	tau³⁵ʑi³⁵	t au ³⁵ + ʑ i ³⁵	pahn1237	2772	27.11733	111.02615		1 7 8 9 3 7 8	AXT_AXT	TA2_SI2	5	5.T.C 5.A.V 5.2.T 5._._ 5.S.C 5.I.V 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tau³⁵+ʑi³⁵	0	6482 6481
9238	380	vegetable knife	Chuanqiandian	Chuanqiandian	ʈa¹³	ʈa¹³	ʈ a ¹³	chua1256	2772	27.51846	105.421028		1 7 8	AXT	TA2	4	4.T.C 4.A.V 4.2.T	1.6 3.0 1.0	ʈa¹³	0	6482
6624	272	vegetable oil	WesternBaheng	Baheng, West	jeu³³ji³⁵	jeu³³ji³⁵	j eu ³³ + j i ³⁵	pahn1237	2555	25.74971	109.286281		6 7 8 9 6 7 8	AXT_AXT	JE4_JI2	10	10.J.C 10.E.V 10.4.T 10._._ 10.J.C 10.I.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jeu³³+ji³⁵	0	6492 6489
6625	272	vegetable oil	Numao	Numao	ŋkjau³¹ʑu⁵⁵	ŋkjau³¹ʑu⁵⁵	ⁿk j au ³¹ + ʑ u ⁵⁵	numa1251	2555	25.447767	108.064732		1 6 7 8 9 3 7 8	ACXT_AXT	KJA3_SY5	9	9.K.C 9.J.C 9.A.V 9.3.T 9._._ 9.S.C 9.Y.V 9.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	ⁿkjau³¹+ʑu⁵⁵	0	6495 6490
6626	272	vegetable oil	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ʑo³¹	ʔə⁰²ʑo³¹	ʔ ə ⁰/² + ʑ o ³¹	luop1235	2555	26.854607	107.226676		1 7 8 9 3 7 8	AXT_AXT	HE6_SU3	11	11.H.C 11.E.V 11.6.T 11._._ 11.S.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ʑo³¹	0	6494 6490
6629	272	vegetable oil	BiaoMin	Biao Min	ʑau³¹	ʑau³¹	ʑ au ³¹	biao1254	2555	25.82286	111.29622		3 7 8	AXT	SA3	2	2.S.C 2.A.V 2.3.T	1.6 3.0 1.0	ʑau³¹	0	6490
6631	272	vegetable oil	ZaoMin	Zao Min	ʔe⁴⁴ʑu⁵³	ʔe⁴⁴ʑu⁵³	ʔ e ⁴⁴ + ʑ u ⁵³	dzao1238	2555	24.612303	112.266749		1 7 8 9 3 7 8	AXT_AXT	HE5_SY3	15	15.H.C 15.E.V 15.5.T 15._._ 15.S.C 15.Y.V 15.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔe⁴⁴+ʑu⁵³	0	6494 6490
6633	272	vegetable oil	Younuo	Younuo	jo⁴⁴jeu¹³	jo⁴⁴jeu¹³	j o ⁴⁴ + j eu ¹³	youn1235	2555	25.730893	110.115975		6 7 8 9 6 7 8	AXT_AXT	JU5_JE2	14	14.J.C 14.U.V 14.5.T 14._._ 14.J.C 14.E.V 14.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jo⁴⁴+jeu¹³	0	6489 6492
6636	272	vegetable oil	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tʂõ⁵⁵ʐo²⁴	tʂõ⁵⁵ʐo²⁴	ʈʂ õ ⁵⁵ + ʐ o ²⁴	nort2749	2555	26.231562	106.861969		2 7 8 9 3 7 8	AXT_AXT	CU5_SU2	3	3.C.C 3.U.V 3.5.T 3._._ 3.S.C 3.U.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʈʂõ⁵⁵+ʐo²⁴	0	6491 6490
6637	272	vegetable oil	WesternXiangxi	Xiangxi, West	ɕe³⁵ʐei³⁵	ɕe³⁵ʐei³⁵	ɕ e ³⁵ + ʐ ei ³⁵	west2430	2555	28.33212	109.422366		3 7 8 9 3 7 8	AXT_AXT	SE2_SE2	13	13.S.C 13.E.V 13.2.T 13._._ 13.S.C 13.E.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕe³⁵+ʐei³⁵	0	6490 6499
6638	272	vegetable oil	EasternLuobuohe	Luobuohe, Eastern	ʑo³¹ʑi⁵⁵ʔʑu³¹	ʑo³¹ʑi⁵⁵ʔʑu³¹	ʑ o ³¹ + ʑ i ⁵⁵ + ˀʑ u ³¹	luop1235	2555	26.63966	107.913354		3 7 8 9 3 7 8 9 3 7 8	AXT_AXT_AXT	SU3_SI5_SY3	6	6.S.C 6.U.V 6.3.T 6._._ 6.S.C 6.I.V 6.5.T 6._._ 6.S.C 6.Y.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑo³¹+ʑi⁵⁵+ˀʑu³¹	0	6490 6493 6498
6642	272	vegetable oil	Bana	Bana	ʑu³¹³	ʑu³¹³	ʑ u ³¹³		2555	26.265147	110.096902		3 7 8	AXT	SY6	1	1.S.C 1.Y.V 1.6.T	1.6 3.0 1.0	ʑu³¹³	0	6490
6643	272	vegetable oil	EasternXiangxi	Xiangxi, East	tsʰai³³ʑəɯ³¹	tsʰai³³ʑəɯ³¹	tsʰ ai ³³ + ʑ əɯ ³¹	east2371	2555	28.124036	109.890473		2 7 8 9 3 7 8	AXT_AXT	CA4_SE3	8	8.C.C 8.A.V 8.4.T 8._._ 8.S.C 8.E.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰai³³+ʑəɯ³¹	0	6491 6490
6644	272	vegetable oil	EasternQiandong	Qiandong, East	tsʰɛ³⁵ʑeu²²	tsʰɛ³⁵ʑeu²²	tsʰ ɛ ³⁵ + ʑ eu ²²	east2370	2555	27.78098	110.499463		2 7 8 9 3 7 8	AXT_AXT	CE2_SE1	7	7.C.C 7.E.V 7.2.T 7._._ 7.S.C 7.E.V 7.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰɛ³⁵+ʑeu²²	0	6491 6490
6645	272	vegetable oil	WesternQiandong	Qiandong, West	tjaŋ⁵⁵ɣɔ⁴⁴	tjaŋ⁵⁵ɣɔ⁴⁴	t j a ŋ ⁵⁵ + ɣ ɔ ⁴⁴		2555	26.43106	107.68758		1 6 7 4 8 9 3 7 8	ACXLT_AXT	TJAN5_GU5	12	12.T.C 12.J.C 12.A.V 12.N.c 12.5.T 12._._ 12.G.C 12.U.V 12.5.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tjaŋ⁵⁵+ɣɔ⁴⁴	0	6496 6490
6646	272	vegetable oil	EasternBahen	Baheng, East	tsʰai³⁵ʑeu³³	tsʰai³⁵ʑeu³³	tsʰ ai ³⁵ + ʑ eu ³³	pahn1237	2555	27.11733	111.02615		2 7 8 9 3 7 8	AXT_AXT	CA2_SE4	5	5.C.C 5.A.V 5.2.T 5._._ 5.S.C 5.E.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰai³⁵+ʑeu³³	0	6491 6490
6647	272	vegetable oil	Chuanqiandian	Chuanqiandian	ʈau³¹ʐou⁴³	ʈau³¹ʐou⁴³	ʈ au ³¹ + ʐ ɔ ⁴³	chua1256	2555	27.51846	105.421028		1 7 8 9 3 7 8	AXT_AXT	TA3_SU3	4	4.T.C 4.A.V 4.3.T 4._._ 4.S.C 4.U.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʈau³¹+ʐɔ⁴³	0	6497 6490
21497	885	very	WesternBaheng	Baheng, West	heŋ³¹	heŋ³¹	h e ŋ ³¹	pahn1237	1311	25.74971	109.286281		3 7 4 8	AXLT	HEN3	10	10.H.C 10.E.V 10.N.c 10.3.T	1.6 3.0 1.1 1.0	heŋ³¹	0	6499
21498	885	very	Numao	Numao	han⁵⁵	han⁵⁵	h a n ⁵⁵	numa1251	1311	25.447767	108.064732		3 7 4 8	AXLT	HAN5	9	9.H.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	han⁵⁵	1	6499
21499	885	very	WesternLuobuohe	Luobuohe, Western	tsɑ⁵⁵	tsɑ⁵⁵	ts ɑ ⁵⁵	luop1235	1311	26.854607	107.226676		2 7 8	AXT	CA5	11	11.C.C 11.A.V 11.5.T	1.6 3.0 1.0	tsɑ⁵⁵	1	6505
21502	885	very	BiaoMin	Biao Min	kʰəu³⁵	kʰəu³⁵	kʰ əu ³⁵	biao1254	1311	25.82286	111.29622		1 7 8	AXT	KE2	2	2.K.C 2.E.V 2.2.T	1.6 3.0 1.0	kʰəu³⁵	0	6503
21504	885	very	ZaoMin	Zao Min	sjaŋ⁵³	sjaŋ⁵³	s j a ŋ ⁵³	dzao1238	1311	24.612303	112.266749		3 6 7 4 8	ACXLT	SJAN3	15	15.S.C 15.J.C 15.A.V 15.N.c 15.3.T	1.6 1.2 3.0 1.1 1.0	sjaŋ⁵³	0	6499
21506	885	very	Younuo	Younuo	ly³³	ly³³	l y ³³	youn1235	1311	25.730893	110.115975		5 7 8	AXT	LY4	14	14.L.C 14.Y.V 14.4.T	1.6 3.0 1.0	ly³³	0	6500
21509	885	very	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	hẽ⁵⁵	hẽ⁵⁵	h ẽ ⁵⁵	nort2749	1311	26.231562	106.861969		3 7 8	AXT	HE5	3	3.H.C 3.E.V 3.5.T	1.6 3.0 1.0	hẽ⁵⁵	0	6499
21510	885	very	WesternXiangxi	Xiangxi, West	hen⁵³	hen⁵³	h e n ⁵³	west2430	1311	28.33212	109.422366		3 7 4 8	AXLT	HEN3	13	13.H.C 13.E.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	hen⁵³	0	6499
21511	885	very	EasternLuobuohe	Luobuohe, Eastern	qlɛn⁵⁵	qlɛn⁵⁵	q l ɛ n ⁵⁵	luop1235	1311	26.63966	107.913354		1 5 7 4 8	ACXLT	KLEN5	6	6.K.C 6.L.C 6.E.V 6.N.c 6.5.T	1.6 1.2 3.0 1.1 1.0	qlɛn⁵⁵	0	6502
21515	885	very	Bana	Bana	tɕu²²	tɕu²²	tɕ u ²²		1311	26.265147	110.096902		2 7 8	AXT	CY1	1	1.C.C 1.Y.V 1.1.T	1.6 3.0 1.0	tɕu²²	0	6504
21516	885	very	EasternXiangxi	Xiangxi, East	hen³⁵	hen³⁵	h e n ³⁵	east2371	1311	28.124036	109.890473		3 7 4 8	AXLT	HEN2	8	8.H.C 8.E.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	hen³⁵	0	6499
21517	885	very	EasternQiandong	Qiandong, East	kʰɛ²¹²	kʰɛ²¹²	kʰ ɛ ²¹²	east2370	1311	27.78098	110.499463		1 7 8	AXT	KE6	7	7.K.C 7.E.V 7.6.T	1.6 3.0 1.0	kʰɛ²¹²	0	6503
21518	885	very	WesternQiandong	Qiandong, West	tei³³	tei³³	t ei ³³		1311	26.43106	107.68758		1 7 8	AXT	TE4	12	12.T.C 12.E.V 12.4.T	1.6 3.0 1.0	tei³³	0	6501
21519	885	very	EasternBahen	Baheng, East	qa³⁵	qa³⁵	q a ³⁵	pahn1237	1311	27.11733	111.02615		1 7 8	AXT	KA2	5	5.K.C 5.A.V 5.2.T	1.6 3.0 1.0	qa³⁵	0	6503
21520	885	very	Chuanqiandian	Chuanqiandian	hen⁵⁵	hen⁵⁵	h e n ⁵⁵	chua1256	1311	27.51846	105.421028		3 7 4 8	AXLT	HEN5	4	4.H.C 4.E.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	hen⁵⁵	0	6499
21568	888	very (nominal)	Younuo	Younuo	kje⁵⁵	kje⁵⁵	k j e ⁵⁵	youn1235		25.730893	110.115975		1 6 7 8	ACXT	KJE5	14	14.K.C 14.J.C 14.E.V 14.5.T	1.6 1.2 3.0 1.0	kje⁵⁵	1	6507
21570	888	very (nominal)	WesternXiangxi	Xiangxi, West	tɯ³⁵	tɯ³⁵	t ɯ ³⁵	west2430		28.33212	109.422366		1 7 8	AXT	TI2	13	13.T.C 13.I.V 13.2.T	1.6 3.0 1.0	tɯ³⁵	1	6510
21571	888	very (nominal)	EasternLuobuohe	Luobuohe, Eastern	qlɛn⁵⁵	qlɛn⁵⁵	q l ɛ n ⁵⁵	luop1235		26.63966	107.913354		1 5 7 4 8	ACXLT	KLEN5	6	6.K.C 6.L.C 6.E.V 6.N.c 6.5.T	1.6 1.2 3.0 1.1 1.0	qlɛn⁵⁵	1	6508
21573	888	very (nominal)	Bana	Bana	haŋ⁴⁴	haŋ⁴⁴	h a ŋ ⁴⁴			26.265147	110.096902		3 7 4 8	AXLT	HAN5	1	1.H.C 1.A.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	haŋ⁴⁴	0	6509
812	34	village	WesternBaheng	Baheng, West	ʔa⁰³tʰɛ³⁵	ʔa⁰³tʰɛ³⁵	ʔ a ⁰/³ + tʰ ɛ ³⁵	pahn1237	930	25.74971	109.286281		1 7 8 9 1 7 8	AXT_AXT	HA6_TE2	10	10.H.C 10.A.V 10.6.T 10._._ 10.T.C 10.E.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+tʰɛ³⁵	0	6518 6512
813	34	village	Numao	Numao	ta³¹nu⁵⁵ʔa¹³	ta³¹nu⁵⁵ʔa¹³	t a ³¹ + n u ⁵⁵ + ʔ a ¹³	numa1251	930	25.447767	108.064732		1 7 8 9 4 7 8 9 1 7 8	AXT_AXT_AXT	TA3_NY5_HA2	9	9.T.C 9.A.V 9.3.T 9._._ 9.N.C 9.Y.V 9.5.T 9._._ 9.H.C 9.A.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta³¹+nu⁵⁵+ʔa¹³	0	6512 6517 6518
814	34	village	WesternLuobuohe	Luobuohe, Western	ʔə⁰²tsʰo³¹	ʔə⁰²tsʰo³¹	ʔ ə ⁰/² + tsʰ o ³¹	luop1235	930	26.854607	107.226676		1 7 8 9 2 7 8	AXT_AXT	HE6_CU3	11	11.H.C 11.E.V 11.6.T 11._._ 11.C.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+tsʰo³¹	0	6518 6514
817	34	village	BiaoMin	Biao Min	laŋ⁴²	laŋ⁴²	l a ŋ ⁴²	biao1254	930	25.82286	111.29622		5 7 4 8	AXLT	LAN3	2	2.L.C 2.A.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	laŋ⁴²	0	6519
819	34	village	ZaoMin	Zao Min	ʑoŋ⁴⁴	ʑoŋ⁴⁴	ʑ o ŋ ⁴⁴	dzao1238	930	24.612303	112.266749		3 7 4 8	AXLT	SUN5	15	15.S.C 15.U.V 15.N.c 15.5.T	1.6 3.0 1.1 1.0	ʑoŋ⁴⁴	0	6513
821	34	village	Younuo	Younuo	tsʰa²¹	tsʰa²¹	tsʰ a ²¹	youn1235	930	25.730893	110.115975		2 7 8	AXT	CA3	14	14.C.C 14.A.V 14.3.T	1.6 3.0 1.0	tsʰa²¹	0	6512
824	34	village	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ntõ¹³ʐõ³¹	ntõ¹³ʐõ³¹	ⁿt õ ¹³ + ʐ õ ³¹	nort2749	930	26.231562	106.861969		1 7 8 9 3 7 8	AXT_AXT	TU2_SU3	3	3.T.C 3.U.V 3.2.T 3._._ 3.S.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿtõ¹³+ʐõ³¹	0	6512 6514
825	34	village	WesternXiangxi	Xiangxi, West	qo³⁵ʐɑŋ²²	qo³⁵ʐɑŋ²²	q o ³⁵ + ʐ ɑ ŋ ²²	west2430	930	28.33212	109.422366		1 7 8 9 3 7 4 8	AXT_AXLT	KU2_SAN1	13	13.K.C 13.U.V 13.2.T 13._._ 13.S.C 13.A.V 13.N.c 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo³⁵+ʐɑŋ²²	0	6515 6513
826	34	village	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵tsʰo³¹	qo⁰⁵tsʰo³¹	q o ⁰/⁵ + tsʰ o ³¹	luop1235	930	26.63966	107.913354		1 7 8 9 2 7 8	AXT_AXT	KU6_CU3	6	6.K.C 6.U.V 6.6.T 6._._ 6.C.C 6.U.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+tsʰo³¹	0	6515 6514
830	34	village	Bana	Bana	tja⁵³	tja⁵³	t j a ⁵³		930	26.265147	110.096902		1 6 7 8	ACXT	TJA3	1	1.T.C 1.J.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	tja⁵³	0	6512
831	34	village	EasternXiangxi	Xiangxi, East	ki⁰³ʑaŋ⁵⁵	ki⁰³ʑaŋ⁵⁵	k i ⁰/³ + ʑ a ŋ ⁵⁵	east2371	930	28.124036	109.890473		1 7 8 9 3 7 4 8	AXT_AXLT	KI6_SAN5	8	8.K.C 8.I.V 8.6.T 8._._ 8.S.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ki⁰/³+ʑaŋ⁵⁵	0	6515 6513
832	34	village	EasternQiandong	Qiandong, East	ʑaŋ²¹²	ʑaŋ²¹²	ʑ a ŋ ²¹²	east2370	930	27.78098	110.499463		3 7 4 8	AXLT	SAN6	7	7.S.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ʑaŋ²¹²	0	6513
833	34	village	WesternQiandong	Qiandong, West	tju³³ɕʰo⁴⁴	tju³³ɕʰo⁴⁴	t j u ³³ + ɕʰ o ⁴⁴		930	26.43106	107.68758		1 6 7 8 9 3 7 8	ACXT_AXT	TJY4_SU5	12	12.T.C 12.J.C 12.Y.V 12.4.T 12._._ 12.S.C 12.U.V 12.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	tju³³+ɕʰo⁴⁴	0	6512 6514
834	34	village	EasternBahen	Baheng, East	la⁰³tɕuŋ³¹	la⁰³tɕuŋ³¹	l a ⁰/³ + tɕ u ŋ ³¹	pahn1237	930	27.11733	111.02615		5 7 8 9 2 7 4 8	AXT_AXLT	LA6_CYN3	5	5.L.C 5.A.V 5.6.T 5._._ 5.C.C 5.Y.V 5.N.c 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	la⁰/³+tɕuŋ³¹	0	6516 6512
835	34	village	Chuanqiandian	Chuanqiandian	ʐau²¹	ʐau²¹	ʐ au ²¹	chua1256	930	27.51846	105.421028		3 7 8	AXT	SA3	4	4.S.C 4.A.V 4.3.T	1.6 3.0 1.0	ʐau²¹	0	6514
18605	766	vomit	WesternBaheng	Baheng, West	ȵo³¹qa³¹	ȵo³¹qa³¹	ȵ o ³¹ + q a ³¹	pahn1237	1278	25.74971	109.286281		4 7 8 9 1 7 8	AXT_AXT	NU3_KA3	10	10.N.C 10.U.V 10.3.T 10._._ 10.K.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ȵo³¹+qa³¹	0	6523 6521
18606	766	vomit	Numao	Numao	ntu¹³	ntu¹³	ⁿt u ¹³	numa1251	1278	25.447767	108.064732		1 7 8	AXT	TY2	9	9.T.C 9.Y.V 9.2.T	1.6 3.0 1.0	ⁿtu¹³	0	6522
18607	766	vomit	WesternLuobuohe	Luobuohe, Western	ntɑ⁵⁵	ntɑ⁵⁵	ⁿt ɑ ⁵⁵	luop1235	1278	26.854607	107.226676		1 7 8	AXT	TA5	11	11.T.C 11.A.V 11.5.T	1.6 3.0 1.0	ⁿtɑ⁵⁵	0	6522
18610	766	vomit	BiaoMin	Biao Min	lu³⁵	lu³⁵	l u ³⁵	biao1254	1278	25.82286	111.29622		5 7 8	AXT	LY2	2	2.L.C 2.Y.V 2.2.T	1.6 3.0 1.0	lu³⁵	0	6524
18612	766	vomit	ZaoMin	Zao Min	fon⁴⁴	fon⁴⁴	f o n ⁴⁴	dzao1238	1278	24.612303	112.266749		3 7 4 8	AXLT	BUN5	15	15.B.C 15.U.V 15.N.c 15.5.T	1.6 3.0 1.1 1.0	fon⁴⁴	0	6525
18614	766	vomit	Younuo	Younuo	ʔɒ³³	ʔɒ³³	ʔ ɒ ³³	youn1235	1278	25.730893	110.115975		1 7 8	AXT	HO4	14	14.H.C 14.O.V 14.4.T	1.6 3.0 1.0	ʔɒ³³	0	6526
