ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	CROSSIDS	PATTERNS
18058	qiandongeast-Chen-2013-888-743-1		qiandongeast	Chen-2013-888-743	peŋ¹³	peŋ¹³	p e ŋ ¹³		Chen2013			看见	1409	SEE	Qiandong, East	east2370					qiandongeast	看见	peŋ¹³	1 7 4 8	AXLT	PEN2	9	9.P.C 9.E.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	0	1166	i n c t	p e ŋ ¹³	1166	182-1/pʰ 215-8/a 178-1/- 47-9/³¹
18060	qiandongwest-Chen-2013-888-743-1		qiandongwest	Chen-2013-888-743	pu⁵³	pu⁵³	p u ⁵³		Chen2013			看见	1409	SEE	Qiandong, West						qiandongwest	看见	pu⁵³	1 7 8	AXT	PY3	10	10.P.C 10.Y.V 10.3.T	1.6 3.0 1.0	0	1166	i n t	p u - ⁵³	1166	182-1/pʰ 215-8/a 178-1/- 47-9/³¹
18062	bahengeast-Chen-2013-888-743-1		bahengeast	Chen-2013-888-743	pʰa³¹	pʰa³¹	pʰ a ³¹		Chen2013			看见	1409	SEE	Baheng, East	pahn1237					bahengeast	看见	pʰa³¹	1 7 8	AXT	PA3	1	1.P.C 1.A.V 1.3.T	1.6 3.0 1.0	0	1166	i n t	pʰ a - ³¹	1166	182-1/pʰ 215-8/a 178-1/- 47-9/³¹
2088	luobuoheeastern-Chen-2013-888-86-1		luobuoheeastern	Chen-2013-888-86	ʔa⁰²ma²⁴	ʔa⁰²ma²⁴	ʔ a ²/⁰ + m a ²⁴		Chen2013			眼睛	1248	EYE	Luobuohe, Eastern	luop1235					luobuoheeastern	眼睛	ʔa²/⁰+ma²⁴	1 7 8 9 4 7 8	AXT_AXT	HA6_MA2	7	7.H.C 7.A.V 7.6.T 7._._ 7.M.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	1173 1168	i n t + i n t	ʔ a ²/⁰ + m a ²⁴	483 1168	0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2089	luobuohewestern-Chen-2013-888-86-1		luobuohewestern	Chen-2013-888-86	tə⁰²qʰoŋ⁵⁵ma³⁵	tə⁰²qʰoŋ⁵⁵ma³⁵	t ə ²/⁰ + qʰ o ŋ ⁵⁵ + m a ³⁵		Chen2013			眼睛	1248	EYE	Luobuohe, Western	luop1235					luobuohewestern	眼睛	tə²/⁰+qʰoŋ⁵⁵+ma³⁵	1 7 8 9 1 7 4 8 9 4 7 8	AXT_AXLT_AXT	TE6_KUN5_MA2	8	8.T.C 8.E.V 8.6.T 8._._ 8.K.C 8.U.V 8.N.c 8.5.T 8._._ 8.M.C 8.A.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	1171 1172 1168	i n t + i n c t + i n t	t ə ²/⁰ + qʰ o ŋ ⁵⁵ + m a ³⁵	1171 1172 1168	0/n 0/n 0/n + 0/n 0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2090	chuanqiandian-Chen-2013-888-86-1		chuanqiandian	Chen-2013-888-86	mua¹³	mua¹³	m ua ¹³		Chen2013			眼睛	1248	EYE	Chuanqiandian	chua1256					chuanqiandian	眼睛	mua¹³	4 7 8	AXT	MY2	3	3.M.C 3.Y.V 3.2.T	1.6 3.0 1.0	1	1168	i n t	m ua ¹³	1168	363-7/m 7-3/e 238-2/³¹
2091	chuanqiandiancentralguizhou-Chen-2013-888-86-1		chuanqiandiancentralguizhou	Chen-2013-888-86	mə̃²²	mə̃²²	m ə̃ ²²		Chen2013			眼睛	1248	EYE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	眼睛	mə̃²²	4 7 8	AXT	ME1	4	4.M.C 4.E.V 4.1.T	1.6 3.0 1.0	0	1174	i n t	m ə̃ - ²²	1174	363-7/m 410-2/e 195-12/- 412-2/³¹
2092	chuanqiandiansouthernguizhou-Chen-2013-888-86-1		chuanqiandiansouthernguizhou	Chen-2013-888-86	moŋ¹³	moŋ¹³	m o ŋ ¹³		Chen2013			眼睛	1248	EYE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	眼睛	moŋ¹³	4 7 4 8	AXLT	MUN2	6	6.M.C 6.U.V 6.N.c 6.2.T	1.6 3.0 1.1 1.0	0	1174	i n c t	m o ŋ ¹³	1174	363-7/m 410-2/e 195-12/- 412-2/³¹
2093	chuanqiandiannortheastyunnan-Chen-2013-888-86-1		chuanqiandiannortheastyunnan	Chen-2013-888-86	ʔa⁵⁵ma⁵³	ʔa⁵⁵ma⁵³	ʔ a ⁵⁵ + m a ⁵³		Chen2013			眼睛	1248	EYE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	眼睛	ʔa⁵⁵+ma⁵³	1 7 8 9 4 7 8	AXT_AXT	HA5_MA3	5	5.H.C 5.A.V 5.5.T 5._._ 5.M.C 5.A.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1173 1168	i n t + i n t	ʔ a ⁵⁵ + m a ⁵³	483 1168	0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2097	qiandongeast-Chen-2013-888-86-1		qiandongeast	Chen-2013-888-86	qa³³mi⁵³	qa³³mi⁵³	q a ³³ + m i ⁵³		Chen2013			眼睛	1248	EYE	Qiandong, East	east2370					qiandongeast	眼睛	qa³³+mi⁵³	1 7 8 9 4 7 8	AXT_AXT	KA4_MI3	9	9.K.C 9.A.V 9.4.T 9._._ 9.M.C 9.I.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1167 1168	i n t + i n t	q a ³³ + m i ⁵³	1167 1168	0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2099	qiandongwest-Chen-2013-888-86-1		qiandongwest	Chen-2013-888-86	pei¹³me²²	pei¹³me²²	p ei ¹³ + m e ²²		Chen2013			眼睛	1248	EYE	Qiandong, West						qiandongwest	眼睛	pei¹³+me²²	1 7 8 9 4 7 8	AXT_AXT	PE2_ME1	10	10.P.C 10.E.V 10.2.T 10._._ 10.M.C 10.E.V 10.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1170 1168	i n t + i n t	p ei ¹³ + m e ²²	1170 1168	0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2100	bahengwest-Chen-2013-888-86-1		bahengwest	Chen-2013-888-86	qoŋ³⁵mei⁴⁴	qoŋ³⁵mei⁴⁴	q o ŋ ³⁵ + m ei ⁴⁴		Chen2013			眼睛	1248	EYE	Baheng, West	pahn1237					bahengwest	眼睛	qoŋ³⁵+mei⁴⁴	1 7 4 8 9 4 7 8	AXLT_AXT	KUN2_ME5	2	2.K.C 2.U.V 2.N.c 2.2.T 2._._ 2.M.C 2.E.V 2.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	1172 1168	i n c t + i n t	q o ŋ ³⁵ + m ei ⁴⁴	1172 1168	0/n 0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
2101	bahengeast-Chen-2013-888-86-1		bahengeast	Chen-2013-888-86	la⁰³me³¹	la⁰³me³¹	l a ³/⁰ + m e ³¹		Chen2013			眼睛	1248	EYE	Baheng, East	pahn1237					bahengeast	眼睛	la³/⁰+me³¹	5 7 8 9 4 7 8	AXT_AXT	LA6_ME3	1	1.L.C 1.A.V 1.6.T 1._._ 1.M.C 1.E.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1169 1168	i n t + i n t	l a ³/⁰ + m e ³¹	1169 1168	0/n 0/n 0/n + 363-7/m 7-3/e 238-2/³¹
19640	bahengeast-Chen-2013-888-808-1		bahengeast	Chen-2013-888-808	pei⁵⁵	pei⁵⁵	p ei ⁵⁵		Chen2013			睡觉	1585	SLEEP	Baheng, East	pahn1237					bahengeast	睡觉	pei⁵⁵	1 7 8	AXT	PE5	1	1.P.C 1.E.V 1.5.T	1.6 3.0 1.0	0	1176	i n t	p - ei ⁵⁵	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19627	luobuoheeastern-Chen-2013-888-808-1		luobuoheeastern	Chen-2013-888-808	pu²⁴ŋqlaŋ³¹	pu²⁴ŋqlaŋ³¹	p u ²⁴ + ⁿq l a ŋ ³¹		Chen2013			睡觉	1585	SLEEP	Luobuohe, Eastern	luop1235					luobuoheeastern	睡觉	pu²⁴+ⁿqlaŋ³¹	1 7 8 9 1 5 7 4 8	AXT_ACXLT	PY2_KLAN3	7	7.P.C 7.Y.V 7.2.T 7._._ 7.K.C 7.L.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	1176 1177	i n t + i m n c t	p - u ²⁴ + ⁿq l a ŋ ³¹	1176 1177	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵ + 0/n 0/n 0/n 0/n 0/n
19628	luobuohewestern-Chen-2013-888-808-1		luobuohewestern	Chen-2013-888-808	pu³⁵	pu³⁵	p u ³⁵		Chen2013			睡觉	1585	SLEEP	Luobuohe, Western	luop1235					luobuohewestern	睡觉	pu³⁵	1 7 8	AXT	PY2	8	8.P.C 8.Y.V 8.2.T	1.6 3.0 1.0	0	1176	i n t	p - u ³⁵	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19629	chuanqiandian-Chen-2013-888-808-1		chuanqiandian	Chen-2013-888-808	pu⁴⁴	pu⁴⁴	p u ⁴⁴		Chen2013			睡觉	1585	SLEEP	Chuanqiandian	chua1256					chuanqiandian	睡觉	pu⁴⁴	1 7 8	AXT	PY5	3	3.P.C 3.Y.V 3.5.T	1.6 3.0 1.0	0	1176	i n t	p - u ⁴⁴	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19630	chuanqiandiancentralguizhou-Chen-2013-888-808-1		chuanqiandiancentralguizhou	Chen-2013-888-808	pɯ⁴²	pɯ⁴²	p ɯ ⁴²		Chen2013			睡觉	1585	SLEEP	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	睡觉	pɯ⁴²	1 7 8	AXT	PI3	4	4.P.C 4.I.V 4.3.T	1.6 3.0 1.0	0	1176	i n t	p - ɯ ⁴²	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19631	chuanqiandiansouthernguizhou-Chen-2013-888-808-1		chuanqiandiansouthernguizhou	Chen-2013-888-808	pu⁵⁵	pu⁵⁵	p u ⁵⁵		Chen2013			睡觉	1585	SLEEP	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	睡觉	pu⁵⁵	1 7 8	AXT	PY5	6	6.P.C 6.Y.V 6.5.T	1.6 3.0 1.0	0	1176	i n t	p - u ⁵⁵	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19632	chuanqiandiannortheastyunnan-Chen-2013-888-808-1		chuanqiandiannortheastyunnan	Chen-2013-888-808	py³³	py³³	p y ³³		Chen2013			睡觉	1585	SLEEP	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	睡觉	py³³	1 7 8	AXT	PY4	5	5.P.C 5.Y.V 5.4.T	1.6 3.0 1.0	0	1176	i n t	p - y ³³	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
19636	qiandongeast-Chen-2013-888-808-1		qiandongeast	Chen-2013-888-808	pue⁴⁴taŋ²²	pue⁴⁴taŋ²²	p ue ⁴⁴ + t a ŋ ²²		Chen2013			睡觉	1585	SLEEP	Qiandong, East	east2370					qiandongeast	睡觉	pue⁴⁴+taŋ²²	1 7 8 9 1 7 4 8	AXT_AXLT	PY5_TAN1	9	9.P.C 9.Y.V 9.5.T 9._._ 9.T.C 9.A.V 9.N.c 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1176 1175	i n t + i n c t	p - ue ⁴⁴ + t a ŋ ²²	1176 1175	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵ + 0/n 0/n 0/n 0/n
19638	qiandongwest-Chen-2013-888-808-1		qiandongwest	Chen-2013-888-808	puæ³³ɬe⁴⁴	puæ³³ɬe⁴⁴	p u æ ³³ + ɬ e ⁴⁴		Chen2013			睡觉	1585	SLEEP	Qiandong, West						qiandongwest	睡觉	puæ³³+ɬe⁴⁴	1 7 7 8 9 5 7 8	AXYT_AXT	PYE4_LE5	10	10.P.C 10.Y.V 10.E.V 10.4.T 10._._ 10.L.C 10.E.V 10.5.T	1.6 3.0 3.0 1.0 0.0 1.6 3.0 1.0	0	1176 1178	i m n t + i n t	p u æ ³³ + ɬ e ⁴⁴	1176 1178	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵ + 0/n 0/n 0/n
19639	bahengwest-Chen-2013-888-808-1		bahengwest	Chen-2013-888-808	pei⁵⁵	pei⁵⁵	p ei ⁵⁵		Chen2013			睡觉	1585	SLEEP	Baheng, West	pahn1237					bahengwest	睡觉	pei⁵⁵	1 7 8	AXT	PE5	2	2.P.C 2.E.V 2.5.T	1.6 3.0 1.0	0	1176	i n t	p - ei ⁵⁵	1176	73-19/p 488-1/- 251-3/ei 77-37/⁵⁵
1135	chuanqiandiannortheastyunnan-Chen-2013-888-47-1		chuanqiandiannortheastyunnan	Chen-2013-888-47	tu⁵⁵na⁵⁵my⁵⁵	tu⁵⁵na⁵⁵my⁵⁵	t u ⁵⁵ + n a ⁵⁵ + m y ⁵⁵		Chen2013			瞎子	457	BLIND PERSON	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	瞎子	tu⁵⁵+na⁵⁵+my⁵⁵	1 7 8 9 4 7 8 9 4 7 8	AXT_AXT_AXT	TY5_NA5_MY5	5	5.T.C 5.Y.V 5.5.T 5._._ 5.N.C 5.A.V 5.5.T 5._._ 5.M.C 5.Y.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1183 1185 1181	i n t + i n t + i n t	t u ⁵⁵ + n a ⁵⁵ + m y - ⁵⁵	1183 1185 1174	0/n 0/n 0/n + 0/n 0/n 0/n + 363-7/m 410-2/e 195-12/- 412-2/³¹
1139	qiandongeast-Chen-2013-888-47-1		qiandongeast	Chen-2013-888-47	ha¹³tsɿ³³	ha¹³tsɿ³³	h a ¹³ + ts ɿ ³³		Chen2013			瞎子	457	BLIND PERSON	Qiandong, East	east2370					qiandongeast	瞎子	ha¹³+tsɿ³³	3 7 8 9 2 7 8	AXT_AXT	HA2_CI4	9	9.H.C 9.A.V 9.2.T 9._._ 9.C.C 9.I.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1184 1182	i n t + i n t	h a ¹³ + ts ɿ ³³	1184 1182	0/n 0/n 0/n + 0/n 0/n 0/n
1143	bahengeast-Chen-2013-888-47-1		bahengeast	Chen-2013-888-47	ha⁵⁵tsɿ⁰³	ha⁵⁵tsɿ⁰³	h a ⁵⁵ + ts ɿ ³/⁰		Chen2013			瞎子	457	BLIND PERSON	Baheng, East	pahn1237					bahengeast	瞎子	ha⁵⁵+tsɿ³/⁰	3 7 8 9 2 7 8	AXT_AXT	HA5_CI6	1	1.H.C 1.A.V 1.5.T 1._._ 1.C.C 1.I.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1184 1182	i n t + i n t	h a ⁵⁵ + ts ɿ ³/⁰	1184 1182	0/n 0/n 0/n + 0/n 0/n 0/n
1130	luobuoheeastern-Chen-2013-888-47-1		luobuoheeastern	Chen-2013-888-47	ʔa⁰²zo²⁴ma²⁴	ʔa⁰²zo²⁴ma²⁴	ʔ a ²/⁰ + z o ²⁴ + m a ²⁴		Chen2013			瞎子	457	BLIND PERSON	Luobuohe, Eastern	luop1235					luobuoheeastern	瞎子	ʔa²/⁰+zo²⁴+ma²⁴	1 7 8 9 3 7 8 9 4 7 8	AXT_AXT_AXT	HA6_SU2_MA2	7	7.H.C 7.A.V 7.6.T 7._._ 7.S.C 7.U.V 7.2.T 7._._ 7.M.C 7.A.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1180 1187 1181	i n t + i n t + i n t	ʔ a ²/⁰ + z o ²⁴ + m a - ²⁴	75 1187 1174	290-8/ʔ 259-2/au 15-2/³¹³ + 0/n 0/n 0/n + 363-7/m 410-2/e 195-12/- 412-2/³¹
1131	luobuohewestern-Chen-2013-888-47-1		luobuohewestern	Chen-2013-888-47	ʔə⁰²ðo³⁵mɑ³⁵	ʔə⁰²ðo³⁵mɑ³⁵	ʔ ə ²/⁰ + ð o ³⁵ + m ɑ ³⁵		Chen2013			瞎子	457	BLIND PERSON	Luobuohe, Western	luop1235					luobuohewestern	瞎子	ʔə²/⁰+ðo³⁵+mɑ³⁵	1 7 8 9 3 7 8 9 4 7 8	AXT_AXT_AXT	HE6_DU2_MA2	8	8.H.C 8.E.V 8.6.T 8._._ 8.D.C 8.U.V 8.2.T 8._._ 8.M.C 8.A.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1180 1187 1181	i n t + i n t + i n t	ʔ ə ²/⁰ + ð o ³⁵ + m ɑ - ³⁵	75 1187 1174	290-8/ʔ 259-2/au 15-2/³¹³ + 0/n 0/n 0/n + 363-7/m 410-2/e 195-12/- 412-2/³¹
1132	chuanqiandian-Chen-2013-888-47-1		chuanqiandian	Chen-2013-888-47	ɬi¹³mua¹³	ɬi¹³mua¹³	ɬ i ¹³ + m ua ¹³		Chen2013			瞎子	457	BLIND PERSON	Chuanqiandian	chua1256					chuanqiandian	瞎子	ɬi¹³+mua¹³	5 7 8 9 4 7 8	AXT_AXT	LI2_MY2	3	3.L.C 3.I.V 3.2.T 3._._ 3.M.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1186 1181	i n t + i n t	ɬ - i ¹³ + m ua - ¹³	1186 1174	470-4/l 38-9/j 253-2/Ø 536-3/⁵³ + 363-7/m 410-2/e 195-12/- 412-2/³¹
1133	chuanqiandiancentralguizhou-Chen-2013-888-47-1		chuanqiandiancentralguizhou	Chen-2013-888-47	tɬi²²mə̃²²	tɬi²²mə̃²²	tɬ i ²² + m ə̃ ²²		Chen2013			瞎子	457	BLIND PERSON	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	瞎子	tɬi²²+mə̃²²	1 7 8 9 4 7 8	AXT_AXT	TI1_ME1	4	4.T.C 4.I.V 4.1.T 4._._ 4.M.C 4.E.V 4.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1188 1181	i n t + i n t	tɬ i ²² + m ə̃ - ²²	1188 1174	0/n 0/n 0/n + 363-7/m 410-2/e 195-12/- 412-2/³¹
1134	chuanqiandiansouthernguizhou-Chen-2013-888-47-1		chuanqiandiansouthernguizhou	Chen-2013-888-47	ɬi¹³moŋ¹³	ɬi¹³moŋ¹³	ɬ i ¹³ + m o ŋ ¹³		Chen2013			瞎子	457	BLIND PERSON	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	瞎子	ɬi¹³+moŋ¹³	5 7 8 9 4 7 4 8	AXT_AXLT	LI2_MUN2	6	6.L.C 6.I.V 6.2.T 6._._ 6.M.C 6.U.V 6.N.c 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1186 1181	i n t + i n c t	ɬ - i ¹³ + m o ŋ ¹³	1186 1174	470-4/l 38-9/j 253-2/Ø 536-3/⁵³ + 363-7/m 410-2/e 195-12/- 412-2/³¹
1141	qiandongwest-Chen-2013-888-47-1		qiandongwest	Chen-2013-888-47	ɬjeu⁵³me²²	ɬjeu⁵³me²²	ɬ j eu ⁵³ + m e ²²		Chen2013			瞎子	457	BLIND PERSON	Qiandong, West						qiandongwest	瞎子	ɬjeu⁵³+me²²	5 6 7 8 9 4 7 8	ACXT_AXT	LJE3_ME1	10	10.L.C 10.J.C 10.E.V 10.3.T 10._._ 10.M.C 10.E.V 10.1.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1186 1181	i m n t + i n t	ɬ j eu ⁵³ + m e - ²²	1186 1174	470-4/l 38-9/j 253-2/Ø 536-3/⁵³ + 363-7/m 410-2/e 195-12/- 412-2/³¹
1142	bahengwest-Chen-2013-888-47-1		bahengwest	Chen-2013-888-47	toŋ⁵⁵mei⁴⁴	toŋ⁵⁵mei⁴⁴	t o ŋ ⁵⁵ + m ei ⁴⁴		Chen2013			瞎子	457	BLIND PERSON	Baheng, West	pahn1237					bahengwest	瞎子	toŋ⁵⁵+mei⁴⁴	1 7 4 8 9 4 7 8	AXLT_AXT	TUN5_ME5	2	2.T.C 2.U.V 2.N.c 2.5.T 2._._ 2.M.C 2.E.V 2.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	1179 1181	i n c t + i n t	t o ŋ ⁵⁵ + m ei - ⁴⁴	1179 1174	0/n 0/n 0/n 0/n + 363-7/m 410-2/e 195-12/- 412-2/³¹
12965	luobuoheeastern-Chen-2013-888-534-1		luobuoheeastern	Chen-2013-888-534	tə⁰²ʔlaŋ⁵⁵	tə⁰²ʔlaŋ⁵⁵	t ə ²/⁰ + ˀl a ŋ ⁵⁵		Chen2013			短	1645	SHORT	Luobuohe, Eastern	luop1235					luobuoheeastern	短	tə²/⁰+ˀlaŋ⁵⁵	1 7 8 9 5 7 4 8	AXT_AXLT	TE6_LAN5	7	7.T.C 7.E.V 7.6.T 7._._ 7.L.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1190 1189	i n t + i n c t	t ə ²/⁰ + ˀl a ŋ ⁵⁵	1190 1189	0/n 0/n 0/n + 349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12966	luobuohewestern-Chen-2013-888-534-1		luobuohewestern	Chen-2013-888-534	ʔlɑŋ⁵⁵	ʔlɑŋ⁵⁵	ˀl ɑ ŋ ⁵⁵		Chen2013			短	1645	SHORT	Luobuohe, Western	luop1235					luobuohewestern	短	ˀlɑŋ⁵⁵	5 7 4 8	AXLT	LAN5	8	8.L.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	0	1189	i n c t	ˀl ɑ ŋ ⁵⁵	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12967	chuanqiandian-Chen-2013-888-534-1		chuanqiandian	Chen-2013-888-534	lo⁴⁴	lo⁴⁴	l o ⁴⁴		Chen2013			短	1645	SHORT	Chuanqiandian	chua1256					chuanqiandian	短	lo⁴⁴	5 7 8	AXT	LU5	3	3.L.C 3.U.V 3.5.T	1.6 3.0 1.0	0	1189	i n t	l o - ⁴⁴	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12968	chuanqiandiancentralguizhou-Chen-2013-888-534-1		chuanqiandiancentralguizhou	Chen-2013-888-534	lə̃¹³	lə̃¹³	l ə̃ ¹³		Chen2013			短	1645	SHORT	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	短	lə̃¹³	5 7 8	AXT	LE2	4	4.L.C 4.E.V 4.2.T	1.6 3.0 1.0	0	1189	i n t	l ə̃ - ¹³	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12969	chuanqiandiansouthernguizhou-Chen-2013-888-534-1		chuanqiandiansouthernguizhou	Chen-2013-888-534	loŋ⁴²	loŋ⁴²	l o ŋ ⁴²		Chen2013			短	1645	SHORT	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	短	loŋ⁴²	5 7 4 8	AXLT	LUN3	6	6.L.C 6.U.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	0	1189	i n c t	l o ŋ ⁴²	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12970	chuanqiandiannortheastyunnan-Chen-2013-888-534-1		chuanqiandiannortheastyunnan	Chen-2013-888-534	lu⁵⁵	lu⁵⁵	l u ⁵⁵		Chen2013			短	1645	SHORT	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	短	lu⁵⁵	5 7 8	AXT	LY5	5	5.L.C 5.Y.V 5.5.T	1.6 3.0 1.0	0	1189	i n t	l u - ⁵⁵	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12974	qiandongeast-Chen-2013-888-534-1		qiandongeast	Chen-2013-888-534	lei³³	lei³³	l ei ³³		Chen2013			短	1645	SHORT	Qiandong, East	east2370					qiandongeast	短	lei³³	5 7 8	AXT	LE4	9	9.L.C 9.E.V 9.4.T	1.6 3.0 1.0	0	1189	i n t	l ei - ³³	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12976	qiandongwest-Chen-2013-888-534-1		qiandongwest	Chen-2013-888-534	lei¹³	lei¹³	l ei ¹³		Chen2013			短	1645	SHORT	Qiandong, West						qiandongwest	短	lei¹³	5 7 8	AXT	LE2	10	10.L.C 10.E.V 10.2.T	1.6 3.0 1.0	0	1189	i n t	l ei - ¹³	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12977	bahengwest-Chen-2013-888-534-1		bahengwest	Chen-2013-888-534	laŋ³¹	laŋ³¹	l a ŋ ³¹		Chen2013			短	1645	SHORT	Baheng, West	pahn1237					bahengwest	短	laŋ³¹	5 7 4 8	AXLT	LAN3	2	2.L.C 2.A.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	0	1189	i n c t	l a ŋ ³¹	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
12978	bahengeast-Chen-2013-888-534-1		bahengeast	Chen-2013-888-534	laŋ³¹³	laŋ³¹³	l a ŋ ³¹³		Chen2013			短	1645	SHORT	Baheng, East	pahn1237					bahengeast	短	laŋ³¹³	5 7 4 8	AXLT	LAN6	1	1.L.C 1.A.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	0	1189	i n c t	l a ŋ ³¹³	1189	349-7/l 465-5/a 263-27/ŋ 404-3/³¹³
665	luobuoheeastern-Chen-2013-888-28-1		luobuoheeastern	Chen-2013-888-28	ʔa⁰²ʔji³¹	ʔa⁰²ʔji³¹	ʔ a ²/⁰ + ʔ j i ³¹		Chen2013			石头	857	STONE	Luobuohe, Eastern	luop1235					luobuoheeastern	石头	ʔa²/⁰+ʔji³¹	1 7 8 9 1 6 7 8	AXT_ACXT	HA6_HJI3	7	7.H.C 7.A.V 7.6.T 7._._ 7.H.C 7.J.C 7.I.V 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1194 1197	i n t + i m n t	ʔ a ²/⁰ + ʔ j i ³¹	17 1197	198-1/ʔ 362-2/a 153-4/⁰ + 0/n 0/n 0/n 0/n
